idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
hit the roof,experience sudden anger,He hit the roof when he heard the news,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 28.137, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMUA0J2', 'HITId': '33NOQL7TA3FSMWQPIBTIVRGGA2K8ZQ', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 59.175, 'AssignmentId': '3Z4GS9HPNBQ8PSDUGDEUFRNC3DG772', 'HITId': '33NOQL7TA3FSMWQPIBTIVRGGA2K8ZQ', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AEK2SAEL9GG39', 'WorkTimeInSeconds': 63.58, 'AssignmentId': '32M8BPYGA92O755RS7MLCTQEGWBGIA', 'HITId': '33NOQL7TA3FSMWQPIBTIVRGGA2K8ZQ', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,2,0,0,False,False
hit the roof,experience sudden anger,He hit the roof when he joined the high-jump competition,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 218, 'AssignmentId': '39N5ACM9HU319H5NRW6VT953YWHP98', 'HITId': '3LXX8KJXQBPG1XVSLUOFFP4NA4T9O8', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 224, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWHUONH0', 'HITId': '3LXX8KJXQBPG1XVSLUOFFP4NA4T9O8', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 250, 'AssignmentId': '3ZSY5X72NDRPSHP86DT2VU07UDQORC', 'HITId': '3LXX8KJXQBPG1XVSLUOFFP4NA4T9O8', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
hit the roof,experience sudden anger,He hit the roof,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 520, 'AssignmentId': '3VW04L3ZL9MWJMPCG3MQ3PDO7YGXXM', 'HITId': '3LG268AV4NM0T6EPLXL51YA3COTERW', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 561, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDQK669', 'HITId': '3LG268AV4NM0T6EPLXL51YA3COTERW', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 65, 'AssignmentId': '3QIYRE09YJXJHRQF74EAAEIP05SN11', 'HITId': '3LG268AV4NM0T6EPLXL51YA3COTERW', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hit the sack,to go to bed,He hit the sack early since he was exhausted from work,0,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 49.396, 'AssignmentId': '3CN4LGXD5D4ULPRC1O6NPSNZHHT4YP', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 145.941, 'AssignmentId': '3AZHRG4CUK0C6YCNT2QVNV19R4J030', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 144.651, 'AssignmentId': '3X3OR7WPZFGB4R7FUC7ACW18AOL8L8', 'HITId': '37Y5RYYI14LL0L5JVRB2FX06EXPXSG', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,0,0,0,False,False
hit the sack,to go to bed,He hit the sack just to push it aside,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 131, 'AssignmentId': '3OLF68YTNPH3NNQY5ZOQDA2J24PAFA', 'HITId': '3BVS8WK9RFBPT4ZMLJP6MY3RMVKIBJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 66, 'AssignmentId': '3300DTYQTIX34PXJZK16LSWOULXEQ4', 'HITId': '3BVS8WK9RFBPT4ZMLJP6MY3RMVKIBJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 253, 'AssignmentId': '3RYC5T2D7J97DH19LD6HKU5X4EYRP0', 'HITId': '3BVS8WK9RFBPT4ZMLJP6MY3RMVKIBJ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
hit the sack,to go to bed,He hit the sack,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 366, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481SZQ8HY', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN3E527', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 93, 'AssignmentId': '3WSELTNVRJID6S8Z0JTFUEHKTHKATD', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN3E527', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 46, 'AssignmentId': '3A9AA95ATC2I8U3BO6TEHT01C0YP5H', 'HITId': '3G57RS03IWLJT34BV6D1WWWIN3E527', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hold all the aces,be in a winning position.,He holds all the aces as he knows the details of the situation,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 127, 'AssignmentId': '3D8YOU6S9U0RJ3BLAB2DJ510GC36UC', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 190, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QBZ6BTA', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 32, 'AssignmentId': '3LJ7UR74RXT09QNYUMXC8CPSCP2N4E', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
hold all the aces,be in a winning position.,He holds all the aces as he was dealt a winning hand of cards,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
hold all the aces,be in a winning position.,He holds all the aces,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 490, 'AssignmentId': '3IXQG4FA29EZ5N4D8ROUYP0EHS39B8', 'HITId': '3V8JSVE8ZD69Q7QBZSDZ9U30FB8EYY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 218, 'AssignmentId': '3H7XDTSHKS7680PWHOQ0DKZMV6EGWK', 'HITId': '3V8JSVE8ZD69Q7QBZSDZ9U30FB8EYY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 115, 'AssignmentId': '3X0H8UUITH49Y5YNCOKH2YIPJH8SWG', 'HITId': '3V8JSVE8ZD69Q7QBZSDZ9U30FB8EYY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hold tongue,to keep quiet when one would rather speak,She held her tongue to prevent herself from speaking too harshly,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 576, 'AssignmentId': '3U4J9857OURVR4GKTUQAKT98M2F7BU', 'HITId': '3NSCTNUR3E38Y6ZF8L6G2EFGZR65AE', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 550, 'AssignmentId': '3X0H8UUITH49Y5YNCOKH2YIPJH9WSL', 'HITId': '3NSCTNUR3E38Y6ZF8L6G2EFGZR65AE', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 105, 'AssignmentId': '3UOUJI6MTTU42IVHBYB3JIEKDGZUXR', 'HITId': '3NSCTNUR3E38Y6ZF8L6G2EFGZR65AE', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,1,0,0,False,False
hold tongue,to keep quiet when one would rather speak,She held her tongue with her fingers,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 379, 'AssignmentId': '3URFVVM16LYT7DVWCGZOG3UVLGXUZO', 'HITId': '3Z33IC0JDF2BRH4PM6ATAHYV6XQ9VA', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 559, 'AssignmentId': '3Y9N9SS8LER65IDH5EEQ22LSKL53DS', 'HITId': '3Z33IC0JDF2BRH4PM6ATAHYV6XQ9VA', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 62, 'AssignmentId': '3SKEMFQBZJL0KLPX9CV9XWOTKGTK8D', 'HITId': '3Z33IC0JDF2BRH4PM6ATAHYV6XQ9VA', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,2,1,1,False,False
hold tongue,to keep quiet when one would rather speak,She held her tongue,2,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 41.4, 'AssignmentId': '3G2UL9A02TUPLSZPX3929DNG99V67G', 'HITId': '366FYU4PUV5E621UVDC80MOPHX2EK8', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 97.731, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS40SAN8', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9TKL2H', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 30.945, 'AssignmentId': '3ZY8KE4ISZJK60J5UAQGLWKAULFVQG', 'HITId': '3N3WJQXEM76XVS7WNTT8DLSF9TKL2H', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hold water,"it means that the point of view or argument put forward is sound, strong or logical","This story doesn't hold water, so I don't believe it",0,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 50, 'AssignmentId': '3GLB5JMZFDB7ZUP50TLALWA1OMMDGE', 'HITId': '32CAVSKPDT5TPXCUD3LVZPETUEG1UR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 249, 'AssignmentId': '3IAS3U3I0VWO53JENI9FO2S0BI6B2N', 'HITId': '32CAVSKPDT5TPXCUD3LVZPETUEG1UR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 126, 'AssignmentId': '3DYGAII7P1O71GM98YHHF4VS8SYQP0', 'HITId': '32CAVSKPDT5TPXCUD3LVZPETUEG1UR', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
hold water,"it means that the point of view or argument put forward is sound, strong or logical","This story doesn't hold water, so it keeps spilling out when you try to contain it",1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 35.556, 'AssignmentId': '3WJ1OXY92QWU88GBXLIK3ILXF5T8AI', 'HITId': '3P6ENY9P8OCZKH28LBZ2896PH88IHI', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 3, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 28.462, 'AssignmentId': '3U8YCDAGX5W4DZIPRD2R03UK0P30QU', 'HITId': '3P6ENY9P8OCZKH28LBZ2896PH88IHI', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 43.077, 'AssignmentId': '3B4YI393VPCGROHESJAG59F4D55SSW', 'HITId': '3P6ENY9P8OCZKH28LBZ2896PH88IHI', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 3, 'bad': False}",3,0,3,3,False,True
hold water,"it means that the point of view or argument put forward is sound, strong or logical",This story doesn't hold water,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 192, 'AssignmentId': '3ERMJ6L4DE8RAVKHKJGJY9K2Y1IM7X', 'HITId': '388CL5C1SY31AIAE6EWF0PYHYCWHLP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 467, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31A78SJ', 'HITId': '388CL5C1SY31AIAE6EWF0PYHYCWHLP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 251, 'AssignmentId': '3UOUJI6MTTU42IVHBYB3JIEKDG1UXT', 'HITId': '388CL5C1SY31AIAE6EWF0PYHYCWHLP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
hold your horses,to wait,Let's hold our horses and take a step back to evaluate the whole situation,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.752, 'AssignmentId': '3U0SRXB7CTL7AWPW5YTPG5025B9RN5', 'HITId': '3ZQA3IO32Q7YCSSXHH9M0JM4CT7O1I', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 28.4, 'AssignmentId': '3M68NM076XNZ3BJ46H78EUEGALKR6V', 'HITId': '3ZQA3IO32Q7YCSSXHH9M0JM4CT7O1I', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 39.932, 'AssignmentId': '3ZSANO2JCVN7NJCSMZAHYAWPPM5SFM', 'HITId': '3ZQA3IO32Q7YCSSXHH9M0JM4CT7O1I', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
hold your horses,to wait,Let's hold our horses so that they don't run away,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 460, 'AssignmentId': '3IUZPWIU14NBAMLF7FBFBCRF2J7KWV', 'HITId': '31N9JPQXJ4YRYIDZIRCUDH2637JNHK', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2OVOVZBJYUO', 'WorkTimeInSeconds': 148, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ7MCNY2', 'HITId': '31N9JPQXJ4YRYIDZIRCUDH2637JNHK', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 64, 'AssignmentId': '3GS6S824S6DCIS6I4S3V348JWEENW5', 'HITId': '31N9JPQXJ4YRYIDZIRCUDH2637JNHK', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
hold your horses,to wait,Let's hold our horses,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 413, 'AssignmentId': '34BBWHLWHQRK4RVR7CQ3YWC2AJ6IWE', 'HITId': '3DTJ4WT8CSV9VX0GVEFIN1C2L5CEZP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 197, 'AssignmentId': '3A1PQ49WVXXR7V4446JX5ULTETJH1M', 'HITId': '3DTJ4WT8CSV9VX0GVEFIN1C2L5CEZP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 508, 'AssignmentId': '3BC8WZX3VJCSPUHOY5A6PP5C50BRRP', 'HITId': '3DTJ4WT8CSV9VX0GVEFIN1C2L5CEZP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hornets' nest,a violent situation or one with a lot of dispute,He stirred the hornets' nest when he asked questions he should have left alone,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 18.14, 'AssignmentId': '3WJEQKOXAOICX8WQY095O8YP26G1AZ', 'HITId': '3VCK0Q0PPKUGNI73KJ597P3PHRX0ND', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 151.413, 'AssignmentId': '3S96KQ6I92KB4ZBBKTKHKFPQFS4TD2', 'HITId': '3VCK0Q0PPKUGNI73KJ597P3PHRX0ND', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.567, 'AssignmentId': '3ZSY5X72NDRPSHP86DT2VU07VLDROJ', 'HITId': '3VCK0Q0PPKUGNI73KJ597P3PHRX0ND', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
hornets' nest,a violent situation or one with a lot of dispute,He stirred the hornets' nest when he disturbed the hive of buzzing insects,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 248, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCC3ILM', 'HITId': '3PKJ68EHE2CVFSME3TK2KALPUNRHJN', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 427, 'AssignmentId': '3R3YRB5GRVJS65NO0OJPZA3MCVRAU4', 'HITId': '3PKJ68EHE2CVFSME3TK2KALPUNRHJN', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 530, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQQ94IG', 'HITId': '3PKJ68EHE2CVFSME3TK2KALPUNRHJN', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
hornets' nest,a violent situation or one with a lot of dispute,He stirred the hornets' nest,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 142.791, 'AssignmentId': '3VD82FOHK64LMF0POG376Z1LUDHOC2', 'HITId': '3ODOP6T3B701XK0BH1URR4Q4N7P427', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 63.395, 'AssignmentId': '3K4J6M3CXU991NMTGJU8VV2V3O5GA5', 'HITId': '3ODOP6T3B701XK0BH1URR4Q4N7P427', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 124.31, 'AssignmentId': '33UKMF931P0ILO786JKWPJ7CH7YTTC', 'HITId': '3ODOP6T3B701XK0BH1URR4Q4N7P427', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hot potato,any subject which several folks are talking about and which is frequently argued,They were passing around the hot potato once they realized the project was too difficult,0,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 283, 'AssignmentId': '32ZKVD547V3DQLFXRINK7CXSHW6B3Y', 'HITId': '3G9UA71JWAAYM3G2QKYQTXWVGKI7JY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 138, 'AssignmentId': '3EA3QWIZ4YBSCARXC7LSBC536L1ITT', 'HITId': '3G9UA71JWAAYM3G2QKYQTXWVGKI7JY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 553, 'AssignmentId': '3X87C8JFVMR4E8210FLBA903VC4SQH', 'HITId': '3G9UA71JWAAYM3G2QKYQTXWVGKI7JY', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
hot potato,any subject which several folks are talking about and which is frequently argued,They were passing around the hot potato as an entertaining game before the meeting began,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 28.384, 'AssignmentId': '3C44YUNSIH5DC7I43CBXF5OTQPJDPH', 'HITId': '3HEADTGN348HVH0BGNAF12YPCKYVRN', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 63.525, 'AssignmentId': '3LO69W1SUJTQX6DXDAJY49I6Y7XGLV', 'HITId': '3HEADTGN348HVH0BGNAF12YPCKYVRN', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 157.057, 'AssignmentId': '336KAV9KY68KIBCPXANZWDQ1X3X2YR', 'HITId': '3HEADTGN348HVH0BGNAF12YPCKYVRN', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",1,0,2,0,True,True
hot potato,any subject which several folks are talking about and which is frequently argued,They were passing around the hot potato,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 17.402, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG7TL3U4', 'HITId': '3ULIZ0H1WPLC4IMFC2DNRDMDVY351V', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': True}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 46.228, 'AssignmentId': '39U1BHVTD17DM79ER4E5763EOFE3TD', 'HITId': '3ULIZ0H1WPLC4IMFC2DNRDMDVY351V', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 132.853, 'AssignmentId': '3DI28L7YXQUFNLD2E5BRKROGNLDE16', 'HITId': '3ULIZ0H1WPLC4IMFC2DNRDMDVY351V', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",2,0,1,0,True,True
