idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
have a ball,to have a great time,They had a ball last night when they went out for dinner and a movie,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 14.219, 'AssignmentId': '31T4R4OBO8WE198Q7UM5VDFQ5V1C79', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.371, 'AssignmentId': '352YTHGROBT8ZU1NRO2Z3SSWRLFH42', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 71.777, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWI2ANH3', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
Young Turk,a young person who has many new ideas and wants a reform,He's a Young Turk full of enthusiasm to change the world,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 14.219, 'AssignmentId': '31T4R4OBO8WE198Q7UM5VDFQ5V1C79', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': True}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.371, 'AssignmentId': '352YTHGROBT8ZU1NRO2Z3SSWRLFH42', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 71.777, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWI2ANH3', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,0,0,0,False,False
you reap what you sow,"if you do bad things to people, bad things will happen to you, or good things if you do good things",You reap what you sow,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 14.219, 'AssignmentId': '31T4R4OBO8WE198Q7UM5VDFQ5V1C79', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.371, 'AssignmentId': '352YTHGROBT8ZU1NRO2Z3SSWRLFH42', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 71.777, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWI2ANH3', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,2,0,2,False,False
bring someone to book,make somebody accountable for their conduct.,The police brought him to book,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 14.219, 'AssignmentId': '31T4R4OBO8WE198Q7UM5VDFQ5V1C79', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': True}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.371, 'AssignmentId': '352YTHGROBT8ZU1NRO2Z3SSWRLFH42', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 71.777, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWI2ANH3', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 3, 'bad': False}",2,0,3,0,True,True
carry out,"put something into action, to accomplish something, to do something.",We had to carry out the task quickly and efficiently,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 14.219, 'AssignmentId': '31T4R4OBO8WE198Q7UM5VDFQ5V1C79', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 23.371, 'AssignmentId': '352YTHGROBT8ZU1NRO2Z3SSWRLFH42', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 71.777, 'AssignmentId': '3X73LLYYQHUUL2BT9THV21YWI2ANH3', 'HITId': '3S4TINXCDF3ZPQAPJE2B6VZDY5YOB1', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
tip of the iceberg,to only know a very small part of the problem,This is just the tip of the iceberg,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.466, 'AssignmentId': '3MMN5BL1WFK99CJUI7DTLS8MU7IM3V', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 141.796, 'AssignmentId': '33SA9F9TRDA8OMT5BT0CDHEAJYNWEO', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 80.278, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8QVDD7A', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
troubled waters,a difficult phase of life,We are navigating troubled waters,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.466, 'AssignmentId': '3MMN5BL1WFK99CJUI7DTLS8MU7IM3V', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 141.796, 'AssignmentId': '33SA9F9TRDA8OMT5BT0CDHEAJYNWEO', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 80.278, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8QVDD7A', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
keep your nose clean,to stay out of trouble by not doing anything wrong,She keeps her nose clean by staying out of trouble,0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.466, 'AssignmentId': '3MMN5BL1WFK99CJUI7DTLS8MU7IM3V', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 141.796, 'AssignmentId': '33SA9F9TRDA8OMT5BT0CDHEAJYNWEO', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 80.278, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8QVDD7A', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
drop a bombshell,"make an unexpected, startling or disturbing announcement",He dropped a bombshell in the garden to get rid of the weeds,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.466, 'AssignmentId': '3MMN5BL1WFK99CJUI7DTLS8MU7IM3V', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 141.796, 'AssignmentId': '33SA9F9TRDA8OMT5BT0CDHEAJYNWEO', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 80.278, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8QVDD7A', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
take with a grain of salt,to understand that something is not completely true or right,I take it with a grain of salt,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 27.466, 'AssignmentId': '3MMN5BL1WFK99CJUI7DTLS8MU7IM3V', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 141.796, 'AssignmentId': '33SA9F9TRDA8OMT5BT0CDHEAJYNWEO', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 80.278, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8QVDD7A', 'HITId': '3ZTE0JGGDT8IZV2VXEY6HF5VGQYOC8', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
cool as cucumber,"be very calm and relaxed, particularly when it's astonishing",He was cool as cucumber when I touched the back of his neck,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 22.292, 'AssignmentId': '3X1FV8S5JD7TTBPRREL4RIG8P5ZGVE', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 160.237, 'AssignmentId': '37Q970SNZUOGX4IKF0VW98SVOCO1SW', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 51.223, 'AssignmentId': '3H0W84IWB0I3GQCJCZQ6QI6TRJ8REG', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
at the bottom of the ladder,"occupying the lowest, most basic position in a given group",She's at the bottom of the ladder,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 22.292, 'AssignmentId': '3X1FV8S5JD7TTBPRREL4RIG8P5ZGVE', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 160.237, 'AssignmentId': '37Q970SNZUOGX4IKF0VW98SVOCO1SW', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 51.223, 'AssignmentId': '3H0W84IWB0I3GQCJCZQ6QI6TRJ8REG', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
roots run deep,"similar in meaning to ""deep-rooted.""",Their roots run deep in the community due to how much they help their neighbors,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 22.292, 'AssignmentId': '3X1FV8S5JD7TTBPRREL4RIG8P5ZGVE', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 160.237, 'AssignmentId': '37Q970SNZUOGX4IKF0VW98SVOCO1SW', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 51.223, 'AssignmentId': '3H0W84IWB0I3GQCJCZQ6QI6TRJ8REG', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
on cue,to happen at the precise moment,She arrived on cue because the director told her when to come,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 22.292, 'AssignmentId': '3X1FV8S5JD7TTBPRREL4RIG8P5ZGVE', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 160.237, 'AssignmentId': '37Q970SNZUOGX4IKF0VW98SVOCO1SW', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 51.223, 'AssignmentId': '3H0W84IWB0I3GQCJCZQ6QI6TRJ8REG', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,2,0,0,True,True
yoke around one's neck,a fatiguing burden.,He carried a yoke around his neck,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 22.292, 'AssignmentId': '3X1FV8S5JD7TTBPRREL4RIG8P5ZGVE', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A26UIS59SY4NM6', 'WorkTimeInSeconds': 160.237, 'AssignmentId': '37Q970SNZUOGX4IKF0VW98SVOCO1SW', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 51.223, 'AssignmentId': '3H0W84IWB0I3GQCJCZQ6QI6TRJ8REG', 'HITId': '3R6RZGK0YUSQSICXUI299YRMF7DVYP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,2,0,0,True,True
straight shooter,someone who speaks the truth,He's a straight shooter,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.502, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DL5RE3Y', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 28.65, 'AssignmentId': '3QJOXOW4XZ7CJAZR7RUP4JCJLW8MEM', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 22.598, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ8YNNY2', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
run a tight ship,to be strict about something,He runs a tight ship,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.502, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DL5RE3Y', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 28.65, 'AssignmentId': '3QJOXOW4XZ7CJAZR7RUP4JCJLW8MEM', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 22.598, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ8YNNY2', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,0,2,2,False,False
miles to go before I sleep,you have a lot to do before you can rest,I have miles to go before I sleep--I still have a lot of work to do before rest,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.502, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DL5RE3Y', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 28.65, 'AssignmentId': '3QJOXOW4XZ7CJAZR7RUP4JCJLW8MEM', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 22.598, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ8YNNY2', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
fight a losing battle,trying to do something even when there is little chance of succeeding,"He was fighting a losing battle, so he settled for a lesser job just to make ends meet",0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.502, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DL5RE3Y', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 28.65, 'AssignmentId': '3QJOXOW4XZ7CJAZR7RUP4JCJLW8MEM', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 22.598, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ8YNNY2', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,1,0,0,False,False
blind spot,"if you have a blind spot about something, you cannot accept or understand it",He has a blind spot when it comes to making financial decisions,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 20.502, 'AssignmentId': '3JRJSWSMQX1BXORH19PA8K3DL5RE3Y', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 28.65, 'AssignmentId': '3QJOXOW4XZ7CJAZR7RUP4JCJLW8MEM', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 22.598, 'AssignmentId': '34S9DKFK7J5G7X1IJTLJO1TZ8YNNY2', 'HITId': '37G6BXQPM510H5ZP8IW5W80YG3TQEB', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,1,0,0,False,False
drive up the wall,to make someone angry or irritated,He's been driving me up the wall,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 16.088, 'AssignmentId': '3PH3VY7DJ1D6ZHK17GEPYRFS74WWZU', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 35.327, 'AssignmentId': '3WQ3B2KGEOWHGI1I4E91JJIVKO1B14', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 134.545, 'AssignmentId': '39GHHAVOMV74Q0WDFO5KF58B4DL4JW', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,1,2,2,False,False
you can't have your cake and eat it,you can't have things both ways,I can't have my cake and eat it because it's all gone,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 16.088, 'AssignmentId': '3PH3VY7DJ1D6ZHK17GEPYRFS74WWZU', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 35.327, 'AssignmentId': '3WQ3B2KGEOWHGI1I4E91JJIVKO1B14', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 134.545, 'AssignmentId': '39GHHAVOMV74Q0WDFO5KF58B4DL4JW', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
can't stand the sight of,to hate someone very much,I can't stand the sight of him,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 16.088, 'AssignmentId': '3PH3VY7DJ1D6ZHK17GEPYRFS74WWZU', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': True}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 35.327, 'AssignmentId': '3WQ3B2KGEOWHGI1I4E91JJIVKO1B14', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 134.545, 'AssignmentId': '39GHHAVOMV74Q0WDFO5KF58B4DL4JW', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
under the auspices,"under the protection, sponsorship, or patronage",The project was created under the auspices of the company to ensure its success,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 16.088, 'AssignmentId': '3PH3VY7DJ1D6ZHK17GEPYRFS74WWZU', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 35.327, 'AssignmentId': '3WQ3B2KGEOWHGI1I4E91JJIVKO1B14', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 134.545, 'AssignmentId': '39GHHAVOMV74Q0WDFO5KF58B4DL4JW', 'HITId': '3PGQRAZX1H0A0QVT0NX4YB7FG3JSYH', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
