idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
velvet glove,"a person who appears gentle, but is determined and inflexible underneath","He handled them with a velvet glove, showing them compassion despite their misdeeds",0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 127, 'AssignmentId': '3D8YOU6S9U0RJ3BLAB2DJ510GC36UC', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 190, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QBZ6BTA', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 32, 'AssignmentId': '3LJ7UR74RXT09QNYUMXC8CPSCP2N4E', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
put your foot in it,"say something (by mistake) that upsets, humiliates, or embarrasses someone",He put his foot in it,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 127, 'AssignmentId': '3D8YOU6S9U0RJ3BLAB2DJ510GC36UC', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 190, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QBZ6BTA', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 32, 'AssignmentId': '3LJ7UR74RXT09QNYUMXC8CPSCP2N4E', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
hold all the aces,be in a winning position.,He holds all the aces as he knows the details of the situation,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 127, 'AssignmentId': '3D8YOU6S9U0RJ3BLAB2DJ510GC36UC', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 190, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QBZ6BTA', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 32, 'AssignmentId': '3LJ7UR74RXT09QNYUMXC8CPSCP2N4E', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
cloud on the horizon,"a problem or difficulty that is predictable, or seems likely to arise in the future","There's a cloud on the horizon, meaning that something bad is about to happen",0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 127, 'AssignmentId': '3D8YOU6S9U0RJ3BLAB2DJ510GC36UC', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APGX2WZ59OWDN', 'WorkTimeInSeconds': 190, 'AssignmentId': '3WZ36BJEVJWIP2DR6XTBPP1QBZ6BTA', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 32, 'AssignmentId': '3LJ7UR74RXT09QNYUMXC8CPSCP2N4E', 'HITId': '3KI0JD2ZVGYMY81V6141KTRQUEB765', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
call names,to insult someone,She called names to get his attention,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 339, 'AssignmentId': '34Z02EIMI8TH5FAH8HWM5857KV7T04', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 202, 'AssignmentId': '3WRFBPLXRQ4FRU4UU8STY7XMYP63N9', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 66, 'AssignmentId': '31N2WW6R976332RDWK9GQ2ODWYK3F2', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
ready to drop,to be extremely tired and nearly too exhausted to stay standing,I'm ready to drop from exhaustion after working all day on this project,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 339, 'AssignmentId': '34Z02EIMI8TH5FAH8HWM5857KV7T04', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 202, 'AssignmentId': '3WRFBPLXRQ4FRU4UU8STY7XMYP63N9', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 66, 'AssignmentId': '31N2WW6R976332RDWK9GQ2ODWYK3F2', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,1,0,0,False,False
my way or the highway,to order someone to do something in a specific way without providing an alternative.,It's my way or the highway,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 339, 'AssignmentId': '34Z02EIMI8TH5FAH8HWM5857KV7T04', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 202, 'AssignmentId': '3WRFBPLXRQ4FRU4UU8STY7XMYP63N9', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 66, 'AssignmentId': '31N2WW6R976332RDWK9GQ2ODWYK3F2', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
ahead of the pack,more successful than other people who are trying to achieve the same things,He's ahead of the pack,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 339, 'AssignmentId': '34Z02EIMI8TH5FAH8HWM5857KV7T04', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 202, 'AssignmentId': '3WRFBPLXRQ4FRU4UU8STY7XMYP63N9', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 66, 'AssignmentId': '31N2WW6R976332RDWK9GQ2ODWYK3F2', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
cup of tea,to like something,It's not my cup of tea,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 339, 'AssignmentId': '34Z02EIMI8TH5FAH8HWM5857KV7T04', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 202, 'AssignmentId': '3WRFBPLXRQ4FRU4UU8STY7XMYP63N9', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 66, 'AssignmentId': '31N2WW6R976332RDWK9GQ2ODWYK3F2', 'HITId': '3GL25Y685IAI2QSEBUFG3O10M74XMZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
be on a collision course,doing or saying things which are certain to cause a serious disagreement or a fight between them.,They're on a collision course since they're planning to fly their planes at the same time,1,"{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 51, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUH6Z0', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 151, 'AssignmentId': '3DH6GAKTYE5AOMF1MHWDJO08H49YZR', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 54, 'AssignmentId': '3N1FSUEFLLGRNEWL5SJ9C7DYYL04DD', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
put the clock back,change to a lower level or earlier time.,I tried to put the clock back so I can have more time to finish my project,0,"{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 51, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUH6Z0', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 151, 'AssignmentId': '3DH6GAKTYE5AOMF1MHWDJO08H49YZR', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 54, 'AssignmentId': '3N1FSUEFLLGRNEWL5SJ9C7DYYL04DD', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",1,0,0,0,False,False
under the weather,to be ill or feel ill,He's been under the weather with a bad cold,1,"{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 51, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUH6Z0', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 151, 'AssignmentId': '3DH6GAKTYE5AOMF1MHWDJO08H49YZR', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 54, 'AssignmentId': '3N1FSUEFLLGRNEWL5SJ9C7DYYL04DD', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
high on the hog,someone who is used to luxury,He's been living high on the hog,2,"{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 51, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUH6Z0', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 151, 'AssignmentId': '3DH6GAKTYE5AOMF1MHWDJO08H49YZR', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 54, 'AssignmentId': '3N1FSUEFLLGRNEWL5SJ9C7DYYL04DD', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
makes my ears burn,"to be embarrassed by what you hear, especially if the conversation is about you",It makes my ears burn,2,"{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 51, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUH6Z0', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 151, 'AssignmentId': '3DH6GAKTYE5AOMF1MHWDJO08H49YZR', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 54, 'AssignmentId': '3N1FSUEFLLGRNEWL5SJ9C7DYYL04DD', 'HITId': '33KMQD9OGYU528F0PB9TQ7RMPPV774', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
when the chips are down,when a situation is urgent or desperate.,He's there when the chips are down,2,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 352, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZILB2OC', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 251, 'AssignmentId': '34PGFRQON4RGZ2FXPUB3AXR2NYWJWS', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 338, 'AssignmentId': '3OVHNO1VEMH7QBKAQL9Z63Q7ZG3DZY', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,0,2,0,False,True
"Mr Right, Ms Right",the best future life partner for someone,She is looking for Mr Right and Ms Right which she can find in her family history book,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 352, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZILB2OC', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 251, 'AssignmentId': '34PGFRQON4RGZ2FXPUB3AXR2NYWJWS', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 338, 'AssignmentId': '3OVHNO1VEMH7QBKAQL9Z63Q7ZG3DZY', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",2,1,1,1,False,False
dragging its feet,"delaying in decision, not showing enthusiasm",The project is dragging its feet because it weighs too much,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 352, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZILB2OC', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 251, 'AssignmentId': '34PGFRQON4RGZ2FXPUB3AXR2NYWJWS', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 338, 'AssignmentId': '3OVHNO1VEMH7QBKAQL9Z63Q7ZG3DZY', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",0,1,1,1,False,False
at bottom,to the core of the object,It's all at bottom inside the box,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 352, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZILB2OC', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 251, 'AssignmentId': '34PGFRQON4RGZ2FXPUB3AXR2NYWJWS', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 338, 'AssignmentId': '3OVHNO1VEMH7QBKAQL9Z63Q7ZG3DZY', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
pay as you go,a payment system that allows you to pay right before a service you use rather than later.,We are paying as we go by using coins instead of bills,1,"{'WorkerId': 'A1AXQM54WTRGA5', 'WorkTimeInSeconds': 352, 'AssignmentId': '3HUTX6F6VA38OX8NRNE1UMSZILB2OC', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 251, 'AssignmentId': '34PGFRQON4RGZ2FXPUB3AXR2NYWJWS', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 338, 'AssignmentId': '3OVHNO1VEMH7QBKAQL9Z63Q7ZG3DZY', 'HITId': '31MBOZ6PB37ATAZYKMIEPY11LKRCLB', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",1,0,2,0,True,True
snake in the grass,a hidden army,"There was a snake in the grass yesterday, so we had to stay careful",1,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 234, 'AssignmentId': '3DBQWDE4YMEI59RY8RGMD4V6CLXN5J', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 216, 'AssignmentId': '3907X2AHFGLQ9XKO6NRGJMXPSQ72PT', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 559, 'AssignmentId': '34J10VATJVEFKUZ5V3RX67UGMIQIQB', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,1,2,2,False,True
go through a rough patch,to experience a lot of problems in a period of life,She's going through a rough patch,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 234, 'AssignmentId': '3DBQWDE4YMEI59RY8RGMD4V6CLXN5J', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 216, 'AssignmentId': '3907X2AHFGLQ9XKO6NRGJMXPSQ72PT', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 559, 'AssignmentId': '34J10VATJVEFKUZ5V3RX67UGMIQIQB', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
pound of flesh,an unreasonable demand but something that is one's legal right.,He demanded his pound of flesh,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 234, 'AssignmentId': '3DBQWDE4YMEI59RY8RGMD4V6CLXN5J', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 216, 'AssignmentId': '3907X2AHFGLQ9XKO6NRGJMXPSQ72PT', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 559, 'AssignmentId': '34J10VATJVEFKUZ5V3RX67UGMIQIQB', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
on the line,to be at serious risk.,Everything was on the line,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 234, 'AssignmentId': '3DBQWDE4YMEI59RY8RGMD4V6CLXN5J', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 216, 'AssignmentId': '3907X2AHFGLQ9XKO6NRGJMXPSQ72PT', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 559, 'AssignmentId': '34J10VATJVEFKUZ5V3RX67UGMIQIQB', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
cut down,to reduce the amount of something (usually bad),We had to cut down the tree,2,"{'WorkerId': 'A1LI3JQS2VBOXC', 'WorkTimeInSeconds': 234, 'AssignmentId': '3DBQWDE4YMEI59RY8RGMD4V6CLXN5J', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 216, 'AssignmentId': '3907X2AHFGLQ9XKO6NRGJMXPSQ72PT', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 559, 'AssignmentId': '34J10VATJVEFKUZ5V3RX67UGMIQIQB', 'HITId': '3QQUBC640TUOK8DENVUGG3Q0RXEXNZ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",1,2,2,2,False,False
