idiom,meaning,source,label,translation_ko,equiv_idiom_ko,discard_ko,translation_zh,equiv_idiom_zh,discard_zh,complete_ko,complete_zh
the sun rises and sets on them,to believe that someone is the most wonderful and important person in the world; to love and adore someone more than anyone else,She adores her children so much that [[the sun rises and sets on them]] in her eyes,figurative,,False,False,,False,False,False,False
the sun rises and sets on them,to believe that someone is the most wonderful and important person in the world; to love and adore someone more than anyone else,"Living on a remote island, [[the sun rises and sets on them]] every day",literal,,False,False,,False,False,False,False
over the moon,extremely pleased or happy,She was [[over the moon about the news]] of her promotion,figurative,,False,False,,False,False,False,False
over the moon,extremely pleased or happy,The astronaut floated [[over the moon about the news]] of a successful mission,literal,,False,False,,False,False,False,False
wrap in cotton wool,to be overprotective towards somebody,She was always [[wrapped in cotton wool]] by her overprotective parents,figurative,"그녀는 과잉 보호하는 부모에 의해 항상 [[ 과 보호 
되었습니다 ]]",False,False,,False,False,True,False
wrap in cotton wool,to be overprotective towards somebody,The fragile vase was [[wrapped in cotton wool]] before being placed in the box,literal,"깨지기 쉬운 꽃병은 상자에 넣기 전에
 [[솜으로 싸서]] 넣어야 합니다",False,False,,False,False,True,False
the ball rolling,to start a conversation in a social setting,"To start the meeting, we need to [[get the ball rolling]] with introductions",figurative,회의를 시작하려면 소개와 함께 [[대화를 시작]]해야 합니다.,False,False,,False,False,True,False
the ball rolling,to start a conversation in a social setting,"To play soccer, you must [[get the ball rolling]] by kicking it",literal,축구를 하려면 발로 차서 [[공을 굴려]]야 합니다,False,False,,False,False,True,False
leave at the altar,decide not to marry someone at the very last moment,[[He left her at the altar]] when he decided not to show up for their wedding,figurative,,False,False,,False,False,False,False
leave at the altar,decide not to marry someone at the very last moment,[[He left her at the altar]] to fetch the forgotten wedding rings from their car,literal,,False,False,,False,False,False,False
black sheep,a disgrace,"Despite his successful siblings, John's unconventional career choice made him [[the black sheep in their midst]]",figurative,"그의 성공한 형제자매에도 불구하고, 존의 이례적인 직업 선택은 그를 [[그들 사이의 골칫덩이]]로 만들었습니다",False,False,,False,False,True,False
black sheep,a disgrace,"Among the white ones, there was [[the black sheep in their midst]] grazing in the field",literal,하얀 양들 [[가운데에 검은 양이]] 초원의 풀을 뜯고 있었습니다,False,False,,False,False,True,False
lie low,"To go out of sight, usually after having done something bad.","After the controversy, [[he decided to lie low]] and avoid the media",figurative,,False,False,,False,False,False,False
lie low,"To go out of sight, usually after having done something bad.","During the game of hide and seek, [[he decided to lie low]] in the tall grass",literal,,False,False,,False,False,False,False
stiff upper lip,to be brave in the face of adversity,"Despite the bad news, [[he maintained a stiff upper lip]] and carried on",figurative,나쁜 소식에도 불구하고 [[그는 꿋꿋하게 굴하지 않고]] 이어 나아갔습니다,False,False,,False,False,True,False
stiff upper lip,to be brave in the face of adversity,"Due to the cold weather, [[he maintained a stiff upper lip]] until he could warm up",literal,추운 날씨 탓에 몸을 녹일 수 있을 때까지 [[윗입술을 굳게 유지했습니다]],False,False,,False,False,True,False
born yesterday,naive; inexperienced,He was [[not born yesterday]] and could easily see through their lies,figurative,그는 [[마냥 순수하지는 않았기에]] 그들의 거짓말을 쉽게 간파할 수 있었습니다,False,False,,False,False,True,False
born yesterday,naive; inexperienced,"Since today is her first birthday, she was [[not born yesterday]]",literal,오늘이 그녀의 첫 번째 생일이기 때문에 그녀는 [[어제 태어난 것이 아닙니다]],False,False,,False,False,True,False
kiss and make up,to become friendly again after an argument,"After the argument, he decided [[to kiss and make up with her]] to resolve their differences",figurative,,False,False,,False,False,False,False
kiss and make up,to become friendly again after an argument,"During the play, the actors had [[to kiss and make up with her]] as part of the scene",literal,,False,False,,False,False,False,False
keep your nose clean,to stay out of trouble by not doing anything wrong,"To avoid getting into trouble, focus on [[keeping your nose clean]] at work",figurative,,False,False,,False,False,False,False
keep your nose clean,to stay out of trouble by not doing anything wrong,"During allergy season, [[keeping your nose clean]] is essential for comfort",literal,,False,False,,False,False,False,False
look before you leap,to make sure that everything is alright before doing something important which you cannot revert,"When making a big decision, always remember [[to look before you leap]]",figurative,,False,False,,False,False,False,False
look before you leap,to make sure that everything is alright before doing something important which you cannot revert,"While standing on the edge of the diving board, he was reminded [[to look before you leap]]",literal,,False,False,,False,False,False,False
