idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
you reap what you sow,"if you do bad things to people, bad things will happen to you, or good things if you do good things","You reap what you sow, so you'll need to get out there and start planting the seed",1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 138.161, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B5PBCPK', 'HITId': '39WSF6KUWH1XWTM9T541735Y12CEOS', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 148.368, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTUVVYI', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 37.802, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDWILH', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
in the dark,"uninformed, a state of ignorance.",They were in the dark,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 138.161, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B5PBCPK', 'HITId': '39WSF6KUWH1XWTM9T541735Y12CEOS', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 148.368, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTUVVYI', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 37.802, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDWILH', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
cool your jets,to calm down and stop being so anxious or elated.,I told him to cool his jets when he became angry and started shouting,0,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 138.161, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B5PBCPK', 'HITId': '39WSF6KUWH1XWTM9T541735Y12CEOS', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 148.368, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTUVVYI', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 37.802, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDWILH', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
takes two to tango,certain actions or activities cannot be performed alone - they  need two people to participate,It takes two to tango,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 138.161, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B5PBCPK', 'HITId': '39WSF6KUWH1XWTM9T541735Y12CEOS', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 148.368, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTUVVYI', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 37.802, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDWILH', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
a damp squib,an event which people think will be exciting but which is disappointing when it happens.,The event was a damp squib,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 138.161, 'AssignmentId': '3NJM2BJS4CM37FCQ3GGMVZ6B5PBCPK', 'HITId': '39WSF6KUWH1XWTM9T541735Y12CEOS', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 148.368, 'AssignmentId': '3NQL1CS157OTF2ARLK7AYINCTUVVYI', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 37.802, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDWILH', 'HITId': '386659BNU0XD9B0EFW7BAIQMEPV107', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
bury the hatchet,to stop fighting or arguing or to end old resentments,We buried the hatchet in the ground,1,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 33.549, 'AssignmentId': '37TD41K0AXP0K7SIVXKGQ4BMR2KSC3', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 39.504, 'AssignmentId': '3OE22WJIGY4KTLU5PKGBPAIRGE7QUN', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 68.398, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31BZ8SD', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
feather one's (own) nest,"If you say that you are feathering your own nest, you mean that you are working so hard to gather resources (money) to live a comfortable life in the future.",He was feathering his nest,2,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 33.549, 'AssignmentId': '37TD41K0AXP0K7SIVXKGQ4BMR2KSC3', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 39.504, 'AssignmentId': '3OE22WJIGY4KTLU5PKGBPAIRGE7QUN', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 68.398, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31BZ8SD', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",0,2,2,2,False,False
kick the bucket,to die,He kicked the bucket out of frustration,1,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 33.549, 'AssignmentId': '37TD41K0AXP0K7SIVXKGQ4BMR2KSC3', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 39.504, 'AssignmentId': '3OE22WJIGY4KTLU5PKGBPAIRGE7QUN', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 68.398, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31BZ8SD', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
over and above,in addition to,"He did over and above what was expected, demonstrating his dedication to the project",0,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 33.549, 'AssignmentId': '37TD41K0AXP0K7SIVXKGQ4BMR2KSC3', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 39.504, 'AssignmentId': '3OE22WJIGY4KTLU5PKGBPAIRGE7QUN', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 68.398, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31BZ8SD', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
stops dead in their tracks,to stop suddenly because you are totally surprised or frightened,He stopped dead in his tracks,2,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 33.549, 'AssignmentId': '37TD41K0AXP0K7SIVXKGQ4BMR2KSC3', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 39.504, 'AssignmentId': '3OE22WJIGY4KTLU5PKGBPAIRGE7QUN', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 68.398, 'AssignmentId': '37QW5D2ZRW2Y8425EL4BOIF31BZ8SD', 'HITId': '3GV1I4SEPO5LDTQXAV5B3Y9RPYML6Y', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
foot in the door,succeed with a first step.,He got his foot in the door when he applied for the job,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 150.937, 'AssignmentId': '39O5D9O8798W0Q735IJFIW3AZMLC3V', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.784, 'AssignmentId': '3WETL7AQW9OB15YOQ8W74QX075053H', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 19.397, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLOL0OM', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
on the money,being right about something.,He was on the money when I saw him counting dollar bills,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 150.937, 'AssignmentId': '39O5D9O8798W0Q735IJFIW3AZMLC3V', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.784, 'AssignmentId': '3WETL7AQW9OB15YOQ8W74QX075053H', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 19.397, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLOL0OM', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
a screw loose,someone who behaves in a strange way and seem slightly mentally ill,I think he has a screw loose because of the outrageous things he does,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 150.937, 'AssignmentId': '39O5D9O8798W0Q735IJFIW3AZMLC3V', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.784, 'AssignmentId': '3WETL7AQW9OB15YOQ8W74QX075053H', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 19.397, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLOL0OM', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
from A to Z,comprehensive,He knows it from A to Z; he can recite the entire alphabet,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 150.937, 'AssignmentId': '39O5D9O8798W0Q735IJFIW3AZMLC3V', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.784, 'AssignmentId': '3WETL7AQW9OB15YOQ8W74QX075053H', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 19.397, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLOL0OM', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
bitter medicine,something difficult to accept,It was a bitter medicine to have to tell my friend the bad news,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 150.937, 'AssignmentId': '39O5D9O8798W0Q735IJFIW3AZMLC3V', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 27.784, 'AssignmentId': '3WETL7AQW9OB15YOQ8W74QX075053H', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AX8NXTT8QMGHC', 'WorkTimeInSeconds': 19.397, 'AssignmentId': '3WOKGM4L7HW1SN59C0ANBYZKLOL0OM', 'HITId': '3C8QQOM6K4H16DLYCWE001ZWYPHILP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
keep your hair on,to request someone to stay calm and not get annoyed,"Keep your hair on now, there's no need to get angry",0,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 100.803, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG60RJ8U', 'HITId': '3S37Y8CWJNGN90YIVLJYFB6TRFH4WO', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 170.12, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDXLIL', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 88.942, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8POJD71', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
wheels fall off,when a situation gets out of control and everything starts to go wrong,The wheels fell off the cart when it went over the bump,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 100.803, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG60RJ8U', 'HITId': '3S37Y8CWJNGN90YIVLJYFB6TRFH4WO', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 170.12, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDXLIL', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 88.942, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8POJD71', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
in the cahoots,to do something in hiding or secret because it is morally or socially not acceptable,They were in the cahoots in the back of the room,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 100.803, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG60RJ8U', 'HITId': '3S37Y8CWJNGN90YIVLJYFB6TRFH4WO', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 170.12, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDXLIL', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 88.942, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8POJD71', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
have a big mouth,one who gossips more or says things that are meant to be kept secret,I have a big mouth with a wide smile,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 100.803, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG60RJ8U', 'HITId': '3S37Y8CWJNGN90YIVLJYFB6TRFH4WO', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 170.12, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDXLIL', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 88.942, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8POJD71', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
toss-up,a situation where the result is unclear and can go either way,It's a toss-up if this coin lands on heads or tails,1,"{'WorkerId': 'A277V4SHQB8JRS', 'WorkTimeInSeconds': 100.803, 'AssignmentId': '3EFVCAY5LJP591JFRRVXWHOG60RJ8U', 'HITId': '3S37Y8CWJNGN90YIVLJYFB6TRFH4WO', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 170.12, 'AssignmentId': '38SKSKU7RHD4TXJS3YJ1PLVMCDXLIL', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 88.942, 'AssignmentId': '3QEMNNSB2DFO61E47QHGFJX8POJD71', 'HITId': '37SQU136WM4DG0LWBFBBON9WJH111A', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,0,1,1,False,False
face the music,receive punishment,He had to face the music,2,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 51.734, 'AssignmentId': '30LSNF239ABYSBXKTS1WAPWD7K3I25', 'HITId': '3KQC8JMJHR8KUEKP08SF4340YR8H3G', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.598, 'AssignmentId': '3TMFV4NEPOURFLJEYQECL7IO7OV8WS', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 55.345, 'AssignmentId': '32SCWG5HIXKERY3PTP3J9ZE18W26P9', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
building blocks,something that is a basic element (of the subject),The building blocks are there,2,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 51.734, 'AssignmentId': '30LSNF239ABYSBXKTS1WAPWD7K3I25', 'HITId': '3KQC8JMJHR8KUEKP08SF4340YR8H3G', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.598, 'AssignmentId': '3TMFV4NEPOURFLJEYQECL7IO7OV8WS', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 55.345, 'AssignmentId': '32SCWG5HIXKERY3PTP3J9ZE18W26P9', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
stop the rot,"when you prevent a situation from deteriorating, especially in business or politics",We need to stop the rot to restore our credibility in the industry,0,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 51.734, 'AssignmentId': '30LSNF239ABYSBXKTS1WAPWD7K3I25', 'HITId': '3KQC8JMJHR8KUEKP08SF4340YR8H3G', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 0, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.598, 'AssignmentId': '3TMFV4NEPOURFLJEYQECL7IO7OV8WS', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 55.345, 'AssignmentId': '32SCWG5HIXKERY3PTP3J9ZE18W26P9', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
chew the fat,to have friendly banter for hours on end.,Let's chew the fat because we've got plenty of time,1,"{'WorkerId': 'A1P3Z24Y6GRNVA', 'WorkTimeInSeconds': 51.734, 'AssignmentId': '30LSNF239ABYSBXKTS1WAPWD7K3I25', 'HITId': '3KQC8JMJHR8KUEKP08SF4340YR8H3G', 'HITTypeId': '3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ', 'gold': 2, 'bad': False}","{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 26.598, 'AssignmentId': '3TMFV4NEPOURFLJEYQECL7IO7OV8WS', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 55.345, 'AssignmentId': '32SCWG5HIXKERY3PTP3J9ZE18W26P9', 'HITId': '3JY0Q5X06YM7OU12BHHH2XH8NV3GGP', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,0,0,0,False,True
